City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
144,Kahului,US,2020-06-17 22:47:44,20.89,-156.47,91.4,38,40,23.04
145,Montevideo,UY,2020-06-17 22:47:44,-34.83,-56.17,72.0,68,100,16.11
146,Chuy,UY,2020-06-17 22:47:44,-33.7,-53.46,66.74,80,100,12.1
147,Nogales,MX,2020-06-17 22:47:45,31.31,-110.94,95.0,11,1,19.46
148,Port Elizabeth,ZA,2020-06-17 22:44:59,-33.92,25.57,48.2,100,0,3.36
149,Kaeo,NZ,2020-06-17 22:47:46,-35.1,173.78,59.0,3,87,7.0
150,Rondonopolis,BR,2020-06-17 22:46:49,-16.47,-54.64,74.01,61,8,4.81
151,Castro,BR,2020-06-17 22:47:46,-24.79,-50.01,56.7,93,0,4.43
152,Bilma,NE,2020-06-17 22:47:47,18.69,12.92,85.93,14,0,3.94
153,Kralendijk,BQ,2020-06-17 22:47:47,12.15,-68.27,84.2,70,0,18.34
154,Minna,NG,2020-06-17 22:47:48,9.61,6.56,74.55,95,100,3.4
155,Takoradi,GH,2020-06-17 22:47:48,4.88,-1.76,77.09,88,78,13.58
156,Nemuro,JP,2020-06-17 22:47:48,43.32,145.57,52.29,94,92,6.64
157,Kenai,US,2020-06-17 22:47:49,60.55,-151.26,66.2,42,90,12.75
158,Andros Town,BS,2020-06-17 22:47:49,24.7,-77.77,77.0,88,90,3.36
159,Piacabucu,BR,2020-06-17 22:47:50,-10.41,-36.43,75.67,81,26,12.19
160,Georgetown,MY,2020-06-17 22:43:32,5.41,100.34,78.8,88,20,5.82
161,Kathmandu,NP,2020-06-17 22:46:04,27.72,85.32,69.8,100,75,2.24
162,Kruisfontein,ZA,2020-06-17 22:47:51,-34.0,24.73,53.33,41,0,5.64
163,Hirara,JP,2020-06-17 22:47:52,24.8,125.28,84.2,79,75,19.46
164,Bambous Virieux,MU,2020-06-17 22:47:53,-20.34,57.76,69.8,88,75,19.46
165,Carnarvon,AU,2020-06-17 22:47:53,-24.87,113.63,66.2,100,40,14.99
166,Trelew,AR,2020-06-17 22:47:54,-43.25,-65.31,52.88,45,99,8.01
167,Salalah,OM,2020-06-17 22:47:55,17.02,54.09,82.4,88,75,4.7
168,Alofi,NU,2020-06-17 22:44:53,-19.06,-169.92,77.0,61,40,19.46
169,Nabire,ID,2020-06-17 22:47:56,-3.37,135.48,80.6,74,62,2.13
170,Hamilton,US,2020-06-17 22:47:56,39.18,-84.53,82.4,37,1,11.41
171,Pevek,RU,2020-06-17 22:47:57,69.7,170.31,43.92,62,99,8.61
172,Labuhan,ID,2020-06-17 22:47:57,-6.88,112.21,76.98,87,12,6.89
173,Verkhoyansk,RU,2020-06-17 22:47:58,67.54,133.38,76.39,33,0,12.26
174,Chara,RU,2020-06-17 22:47:58,56.91,118.26,52.7,80,98,2.17
175,Saldanha,ZA,2020-06-17 22:47:59,-33.01,17.94,53.6,62,13,2.24
